:START_ID(User),:END_ID(Post),timestamp
3886,3411,100
1525,3412,100
2908,3413,100
1397,3414,100
1348,3415,100
1719,3416,100
3910,3420,100
3911,3421,100
3916,3422,100
2908,3423,100
3921,3424,100
3916,3425,100
3945,3428,100
3946,3429,100
959,3430,100
3958,3431,100
3963,3433,100
3965,3434,100
3964,3435,100
959,3437,100
1118,3438,100
3976,3439,100
3593,3440,100
1848,3441,100
3980,3442,100
1589,3444,100
3771,3445,100
1848,3446,100
1348,3447,100
3784,3448,100
1589,3449,100
3995,3450,100
3996,3451,100
3470,3452,100
262,3453,100
3896,3454,100
98,3455,100
1589,3456,100
4011,3457,100
1848,3460,100
4018,3461,100
3743,3462,100
2572,3463,100
4022,3464,100
4038,3465,100
4033,3466,100
1848,3467,100
3501,3468,100
4057,3469,100
4055,3470,100
4065,3471,100
4068,3472,100
4068,3473,100
1397,3474,100
3957,3475,100
4055,3476,100
4070,3477,100
1431,3478,100
4087,3479,100
4091,3480,100
4082,3481,100
262,3484,100
4108,3485,100
4109,3486,100
4110,3487,100
127,3488,100
4111,3489,100
4111,3490,100
3492,3491,100
4113,3492,100
4114,3493,100
4114,3494,100
1932,3497,100
4114,3498,100
4114,3499,100
4114,3500,100
4114,3501,100
4142,3502,100
2595,3503,100
4136,3504,100
4137,3505,100
2827,3506,100
3771,3508,100
3771,3509,100
4114,3510,100
4144,3511,100
262,3512,100
1848,3513,100
4114,3514,100
2745,3515,100
3312,3516,100
1848,3517,100
4114,3518,100
4156,3519,100
4156,3520,100
1702,3521,100
825,3523,100
3423,3524,100
4136,3525,100
3930,3526,100
8,3527,100
4205,3529,100
4114,3530,100
2908,3531,100
1425,3532,100
4114,3533,100
4219,3534,100
4221,3535,100
1525,3536,100
4238,3538,100
4219,3539,100
4255,3542,100
4255,3543,100
4114,3544,100
4262,3545,100
4264,3546,100
1848,3547,100
4266,3548,100
4055,3549,100
4281,3550,100
4114,3551,100
4114,3552,100
4294,3554,100
127,3555,100
4114,3556,100
4114,3557,100
4300,3559,100
2745,3560,100
4306,3561,100
4309,3562,100
4114,3563,100
4323,3564,100
4326,3565,100
4327,3566,100
4330,3567,100
2745,3568,100
4156,3569,100
4156,3570,100
2745,3573,100
4335,3574,100
1848,3575,100
2745,3576,100
4114,3578,100
4156,3579,100
4114,3580,100
4114,3581,100
4349,3582,100
4114,3583,100
4351,3584,100
4351,3585,100
4365,3586,100
4351,3587,100
4375,3589,100
4114,3590,100
3771,3592,100
1848,3593,100
4351,3594,100
4385,3595,100
4114,3596,100
4391,3597,100
1848,3600,100
4351,3601,100
2908,3603,100
4351,3604,100
739,3605,100
2745,3606,100
4351,3607,100
4416,3608,100
4417,3609,100
4416,3610,100
4416,3611,100
4351,3612,100
4416,3614,100
4430,3615,100
1702,3616,100
2745,3617,100
4416,3619,100
141,3620,100
2745,3621,100
4440,3622,100
4351,3625,100
4351,3626,100
4462,3627,100
1171,3628,100
4351,3629,100
3771,3630,100
262,3631,100
1348,3632,100
4430,3633,100
4467,3634,100
4064,3635,100
4114,3636,100
4064,3637,100
4471,3638,100
4472,3639,100
4477,3640,100
4416,3641,100
4479,3642,100
4114,3644,100
4485,3646,100
4485,3647,100
4485,3648,100
4351,3650,100
4430,3651,100
75,3652,100
75,3653,100
141,3654,100
4114,3655,100
4342,3656,100
4485,3657,100
2828,3659,100
4416,3660,100
4114,3661,100
4516,3662,100
4351,3663,100
4332,3664,100
4520,3665,100
141,3666,100
141,3667,100
4530,3672,100
4114,3673,100
4535,3674,100
4537,3675,100
4538,3676,100
4540,3677,100
4542,3678,100
4114,3679,100
4545,3680,100
4546,3681,100
141,3682,100
1702,3684,100
686,3685,100
4564,3686,100
3728,3688,100
4114,3689,100
4563,3690,100
4139,3691,100
4577,3692,100
4578,3693,100
4114,3694,100
4351,3696,100
3563,3697,100
4566,3698,100
4586,3699,100
4351,3701,100
4351,3702,100
4589,3703,100
2908,3704,100
4594,3705,100
1157,3706,100
1157,3707,100
1157,3708,100
1157,3709,100
1848,3710,100
1848,3711,100
1848,3712,100
4595,3713,100
1848,3714,100
4595,3715,100
1848,3716,100
3563,3717,100
3362,3718,100
3362,3719,100
1702,3720,100
4114,3721,100
4114,3722,100
4219,3724,100
4603,3725,100
4595,3726,100
4114,3727,100
4517,3728,100
4517,3729,100
1118,3730,100
4114,3731,100
4114,3732,100
4634,3734,100
4636,3735,100
4114,3736,100
4615,3737,100
1848,3738,100
1848,3739,100
4566,3740,100
4640,3741,100
4643,3742,100
4644,3743,100
4654,3746,100
4114,3747,100
2745,3748,100
3241,3749,100
1848,3750,100
4665,3751,100
4671,3753,100
3771,3754,100
4680,3755,100
1848,3756,100
4114,3757,100
4114,3758,100
4682,3760,100
1848,3761,100
4685,3763,100
4114,3764,100
4686,3765,100
1251,3767,100
4416,3768,100
4416,3769,100
1848,3770,100
1848,3771,100
4688,3772,100
4685,3773,100
883,3774,100
883,3775,100
1118,3777,100
1848,3778,100
76,3779,100
883,3780,100
4416,3781,100
4717,3782,100
4114,3784,100
3678,3788,100
4739,3790,100
4595,3791,100
3718,3792,100
4759,3793,100
1848,3794,100
3743,3795,100
4778,3798,100
1848,3799,100
1223,3800,100
1848,3801,100
4783,3802,100
1702,3804,100
4778,3806,100
4778,3807,100
3083,3808,100
3743,3809,100
4800,3810,100
4800,3811,100
4808,3812,100
4816,3813,100
1118,3814,100
4819,3815,100
4821,3816,100
1848,3817,100
4471,3820,100
1283,3821,100
4833,3822,100
4808,3824,100
1118,3825,100
739,3826,100
2908,3827,100
4851,3828,100
443,3833,100
4871,3834,100
4873,3836,100
4871,3837,100
4871,3840,100
4873,3841,100
4876,3842,100
4876,3843,100
4876,3844,100
4873,3845,100
4873,3846,100
1848,3847,100
98,3848,100
1848,3849,100
1848,3850,100
4877,3852,100
1848,3853,100
1848,3854,100
4901,3857,100
-1,3859,100
3394,3860,100
2817,3861,100
1922,3862,100
3771,3864,100
-1,3865,100
3771,3866,100
1118,3867,100
4915,3868,100
2817,3869,100
3743,3870,100
4921,3871,100
3771,3872,100
4064,3873,100
4264,3876,100
4935,3877,100
4944,3879,100
1397,3880,100
1397,3881,100
4946,3882,100
4517,3885,100
4953,3886,100
2745,3887,100
1848,3888,100
4759,3889,100
4969,3892,100
4977,3893,100
4805,3894,100
1118,3895,100
2761,3896,100
4163,3897,100
1848,3898,100
2817,3899,100
5008,3900,100
1075,3901,100
4905,3902,100
2817,3903,100
747,3904,100
747,3905,100
5060,3906,100
4953,3907,100
2908,3908,100
5083,3909,100
5085,3910,100
5065,3911,100
2745,3912,100
4082,3913,100
1397,3914,100
1397,3915,100
1397,3916,100
4390,3917,100
1397,3918,100
5099,3919,100
4514,3920,100
4400,3921,100
4022,3922,100
5099,3923,100
5106,3924,100
1848,3925,100
4922,3926,100
5117,3927,100
5117,3928,100
1118,3929,100
5117,3930,100
1848,3931,100
5119,3932,100
3771,3933,100
5121,3934,100
5117,3935,100
5117,3936,100
5117,3937,100
5123,3938,100
5126,3939,100
4944,3940,100
1397,3941,100
5123,3944,100
5123,3945,100
5123,3946,100
1397,3947,100
5123,3948,100
2817,3949,100
5146,3950,100
262,3951,100
5096,3952,100
5154,3953,100
1848,3954,100
5161,3955,100
4595,3956,100
1848,3957,100
141,3958,100
5120,3959,100
5120,3960,100
394,3961,100
1397,3962,100
5177,3963,100
5187,3965,100
5190,3966,100
1397,3967,100
37,3969,100
1397,3970,100
5217,3972,100
5225,3973,100
5223,3974,100
5226,3975,100
1118,3976,100
5227,3977,100
5223,3978,100
5223,3979,100
1397,3980,100
5223,3981,100
5237,3984,100
5223,3986,100
5238,3990,100
5256,4003,100
5263,4006,100
1397,4007,100
5266,4009,100
5271,4013,100
5273,4014,100
1848,4015,100
5274,4016,100
5275,4017,100
5286,4020,100
5223,4021,100
3771,4024,100
5223,4026,100
883,4027,100
1397,4028,100
5294,4029,100
5296,4030,100
5223,4032,100
5299,4033,100
5301,4034,100
5303,4035,100
5305,4037,100
5306,4038,100
5307,4039,100
5310,4040,100
1848,4041,100
141,4042,100
5314,4043,100
5317,4045,100
5293,4046,100
5319,4047,100
5320,4048,100
1397,4049,100
5293,4050,100
1118,4051,100
5322,4052,100
1118,4053,100
5327,4054,100
5331,4056,100
5223,4057,100
5332,4058,100
5160,4059,100
5332,4060,100
2761,4061,100
5160,4062,100
1118,4063,100
5160,4064,100
5160,4065,100
2745,4066,100
3771,4068,100
5349,4069,100
2572,4071,100
5355,4072,100
5356,4073,100
5356,4074,100
5358,4075,100
5368,4076,100
5106,4077,100
1723,4078,100
2761,4079,100
5160,4080,100
5268,4082,100
5395,4084,100
5160,4085,100
1723,4086,100
4921,4087,100
5160,4088,100
1848,4089,100
6426,4090,100
5268,4091,100
6429,4092,100
6432,4093,100
5223,4096,100
6448,4097,100
6449,4098,100
1702,4099,100
6454,4100,100
6455,4101,100
4595,4102,100
6457,4104,100
6459,4106,100
6459,4110,100
6462,4112,100
6464,4113,100
5160,4114,100
6469,4115,100
1848,4116,100
1848,4117,100
1848,4118,100
4589,4119,100
1397,4120,100
5397,4122,100
5397,4123,100
6482,4124,100
3483,4126,100
6490,4127,100
4595,4128,100
3483,4129,100
730,4130,100
2908,4131,100
6505,4132,100
1397,4133,100
1397,4134,100
6520,4136,100
1397,4137,100
1397,4138,100
3483,4140,100
6529,4141,100
4595,4142,100
4064,4143,100
4088,4144,100
4088,4145,100
4064,4146,100
3483,4147,100
5268,4148,100
6540,4150,100
3771,4153,100
6548,4154,100
1397,4155,100
1397,4156,100
6550,4159,100
6550,4160,100
3813,4161,100
2104,4162,100
1397,4163,100
6560,4164,100
5223,4166,100
3771,4167,100
6573,4168,100
6582,4169,100
6589,4170,100
6590,4171,100
3509,4173,100
1848,4174,100
3509,4175,100
1848,4176,100
6595,4177,100
6599,4179,100
6592,4180,100
1848,4181,100
6607,4182,100
1848,4183,100
6610,4184,100
1397,4185,100
6617,4186,100
225,4188,100
3509,4190,100
3509,4191,100
6637,4192,100
6617,4193,100
6639,4194,100
6639,4195,100
6640,4196,100
6642,4197,100
6644,4198,100
6639,4199,100
243,4200,100
1719,4201,100
6617,4202,100
6653,4203,100
1848,4204,100
6532,4205,100
6656,4206,100
6639,4207,100
6663,4208,100
1848,4209,100
959,4210,100
1848,4211,100
1848,4212,100
6600,4213,100
6673,4214,100
6651,4215,100
6684,4216,100
141,4217,100
1848,4218,100
6688,4219,100
6689,4220,100
6639,4221,100
6692,4222,100
1397,4223,100
6582,4224,100
6695,4225,100
1397,4226,100
6698,4227,100
3483,4228,100
6703,4229,100
6705,4230,100
6713,4231,100
1848,4234,100
6707,4235,100
6709,4236,100
6710,4237,100
1848,4238,100
6713,4239,100
1397,4240,100
1397,4241,100
6713,4242,100
1397,4243,100
6713,4244,100
6718,4245,100
6713,4246,100
1397,4247,100
1848,4248,100
1118,4249,100
6639,4250,100
6724,4251,100
6729,4255,100
1848,4257,100
4595,4258,100
141,4259,100
1397,4260,100
6748,4261,100
1397,4262,100
6639,4263,100
6713,4264,100
1397,4265,100
6760,4266,100
1848,4267,100
6761,4268,100
6713,4269,100
6763,4270,100
1848,4271,100
1848,4272,100
1397,4273,100
5154,4275,100
6713,4276,100
1397,4277,100
1848,4278,100
6776,4279,100
1848,4280,100
6784,4281,100
6794,4282,100
1848,4284,100
-1,4285,100
3394,4286,100
6801,4287,100
6550,4288,100
4064,4289,100
1848,4290,100
6639,4291,100
6806,4292,100
6806,4293,100
1397,4294,100
3509,4295,100
1397,4296,100
6819,4297,100
1848,4298,100
6825,4299,100
1848,4300,100
1397,4301,100
3509,4303,100
1397,4304,100
6835,4305,100
6836,4306,100
6839,4307,100
6840,4308,100
6836,4309,100
2241,4310,100
6841,4311,100
1484,4313,100
1848,4314,100
2908,4315,100
1848,4316,100
6847,4317,100
6865,4319,100
6867,4321,100
825,4322,100
6872,4324,100
6876,4326,100
1848,4327,100
3509,4328,100
1848,4330,100
1397,4331,100
6884,4335,100
1397,4336,100
6885,4337,100
6895,4338,100
6895,4339,100
6896,4340,100
1848,4341,100
6897,4342,100
1848,4344,100
988,4345,100
988,4346,100
1848,4348,100
825,4349,100
6617,4350,100
6914,4351,100
1848,4352,100
6896,4353,100
6847,4354,100
1848,4355,100
6915,4356,100
1848,4357,100
6916,4358,100
988,4359,100
6919,4360,100
6919,4361,100
2908,4363,100
6915,4364,100
262,4365,100
1397,4366,100
6924,4367,100
443,4368,100
4921,4370,100
1776,4371,100
6933,4374,100
6931,4375,100
6919,4376,100
6936,4377,100
6937,4378,100
6942,4379,100
1848,4380,100
1484,4384,100
2751,4385,100
6945,4386,100
1848,4387,100
6947,4389,100
3509,4390,100
3509,4391,100
1719,4392,100
5160,4393,100
6961,4394,100
6840,4395,100
6969,4396,100
6639,4397,100
6970,4398,100
6819,4399,100
1848,4400,100
6984,4401,100
6991,4404,100
25,4405,100
6992,4406,100
1397,4407,100
6997,4408,100
6506,4409,100
1397,4410,100
6922,4411,100
1848,4412,100
7004,4413,100
1848,4414,100
3509,4418,100
6945,4420,100
1848,4421,100
1397,4422,100
7031,4424,100
7036,4426,100
7038,4427,100
7019,4430,100
7048,4431,100
7048,4432,100
1848,4436,100
1848,4437,100
4315,4438,100
7048,4439,100
7019,4440,100
7055,4441,100
7058,4442,100
7060,4443,100
7064,4446,100
7067,4447,100
1525,4448,100
7075,4449,100
7075,4450,100
7082,4452,100
7086,4453,100
7087,4454,100
7090,4455,100
7092,4456,100
7094,4457,100
7019,4458,100
7096,4459,100
7098,4461,100
7098,4462,100
7098,4463,100
7099,4465,100
7098,4466,100
7098,4467,100
7098,4468,100
7102,4469,100
7038,4471,100
6974,4472,100
1848,4474,100
7107,4475,100
7114,4478,100
7115,4479,100
2010,4480,100
1848,4481,100
7118,4482,100
7098,4483,100
7127,4484,100
7130,4485,100
7048,4486,100
1848,4487,100
7140,4488,100
1848,4489,100
7144,4490,100
1848,4491,100
7146,4492,100
7146,4493,100
7147,4494,100
7150,4497,100
7150,4498,100
7090,4499,100
7152,4500,100
7159,4502,100
7166,4503,100
7170,4504,100
7172,4505,100
7172,4506,100
7031,4507,100
7173,4508,100
7173,4509,100
7173,4510,100
7180,4512,100
1848,4513,100
124,4514,100
4717,4515,100
7180,4516,100
7187,4517,100
7191,4520,100
7192,4521,100
7094,4522,100
7094,4523,100
7201,4526,100
7204,4527,100
7204,4528,100
7187,4530,100
7204,4531,100
1848,4533,100
7211,4534,100
7187,4535,100
7214,4536,100
7214,4537,100
1848,4538,100
7220,4539,100
1848,4540,100
7220,4542,100
7233,4544,100
7144,4545,100
5160,4546,100
7237,4547,100
7241,4549,100
7244,4550,100
7246,4551,100
1848,4552,100
6600,4553,100
4285,4554,100
1848,4555,100
7256,4556,100
7258,4557,100
7261,4558,100
7265,4561,100
7272,4562,100
3896,4564,100
1283,4566,100
7280,4567,100
7286,4568,100
7287,4569,100
7287,4570,100
1848,4571,100
1848,4572,100
7291,4575,100
4595,4578,100
3509,4579,100
7321,4581,100
7326,4583,100
7328,4584,100
1118,4585,100
7247,4586,100
7332,4587,100
7334,4588,100
4471,4589,100
7306,4590,100
7339,4591,100
362,4592,100
1848,4595,100
7341,4596,100
7342,4598,100
7347,4599,100
7306,4600,100
7354,4601,100
7357,4602,100
7359,4603,100
7372,4607,100
7374,4608,100
2572,4609,100
7379,4610,100
7038,4611,100
4595,4612,100
6624,4613,100
7386,4614,100
7386,4615,100
7388,4616,100
7395,4618,100
7306,4619,100
1118,4621,100
4022,4622,100
6919,4623,100
6919,4624,100
7339,4627,100
1431,4629,100
7339,4631,100
7339,4632,100
7422,4635,100
7339,4637,100
7339,4638,100
7339,4641,100
7339,4642,100
7339,4643,100
7339,4644,100
7339,4645,100
7339,4646,100
7339,4647,100
7339,4648,100
7339,4649,100
7339,4650,100
7339,4651,100
4471,4652,100
7420,4653,100
7444,4654,100
7451,4656,100
7451,4657,100
7462,4658,100
7465,4659,100
7466,4661,100
1118,4662,100
7475,4663,100
1917,4666,100
7484,4667,100
7306,4668,100
7492,4672,100
7420,4675,100
7495,4676,100
1118,4680,100
1848,4681,100
7503,4682,100
7507,4683,100
1118,4684,100
1848,4685,100
2046,4688,100
6915,4689,100
2817,4690,100
7521,4691,100
7521,4693,100
4022,4694,100
803,4695,100
7528,4696,100
7549,4698,100
7452,4699,100
1917,4700,100
7550,4701,100
6915,4702,100
2528,4703,100
2528,4705,100
7553,4706,100
526,4707,100
7557,4709,100
7559,4710,100
7452,4711,100
7566,4712,100
1118,4713,100
6919,4714,100
7584,4717,100
7578,4718,100
7585,4719,100
7593,4720,100
7445,4721,100
7445,4722,100
4264,4723,100
1118,4724,100
7602,4725,100
7612,4726,100
2908,4727,100
7445,4728,100
7618,4729,100
7618,4730,100
7619,4731,100
7624,4732,100
7452,4733,100
1118,4734,100
7629,4735,100
7630,4736,100
2908,4737,100
7630,4738,100
7630,4739,100
7639,4740,100
7578,4741,100
2908,4742,100
1118,4743,100
1118,4744,100
3896,4745,100
7646,4746,100
2908,4747,100
7651,4748,100
7651,4749,100
7651,4750,100
7651,4751,100
7651,4752,100
7664,4754,100
7667,4755,100
7678,4757,100
1848,4758,100
7679,4759,100
7452,4760,100
7691,4765,100
1848,4766,100
1848,4767,100
1848,4768,100
1118,4769,100
4585,4770,100
6506,4773,100
7714,4774,100
6506,4775,100
6506,4777,100
7651,4778,100
6506,4779,100
-1,4780,100
6506,4781,100
7740,4782,100
7742,4783,100
7743,4784,100
7743,4785,100
6506,4786,100
-1,4787,100
6506,4788,100
5223,4789,100
5223,4790,100
6506,4791,100
5223,4792,100
6506,4793,100
6506,4794,100
7760,4795,100
7761,4796,100
6506,4797,100
6506,4798,100
7767,4799,100
7769,4800,100
9613,4801,100
7773,4802,100
7778,4803,100
7781,4804,100
7788,4805,100
7790,4806,100
7795,4807,100
7805,4809,100
7795,4810,100
7814,4813,100
7816,4814,100
7816,4815,100
2745,4816,100
7820,4817,100
7822,4818,100
1848,4819,100
7825,4820,100
7841,4825,100
7816,4830,100
7853,4831,100
7816,4832,100
7856,4833,100
5154,4834,100
1848,4835,100
6506,4836,100
6896,4839,100
7420,4840,100
7890,4841,100
2567,4842,100
6832,4843,100
1118,4844,100
883,4845,100
7908,4846,100
7914,4847,100
7918,4848,100
7920,4849,100
7921,4850,100
1848,4851,100
7929,4853,100
6506,4854,100
7937,4855,100
1118,4856,100
7940,4857,100
7955,4859,100
7956,4860,100
730,4861,100
730,4862,100
7962,4863,100
7963,4864,100
7963,4865,100
6506,4866,100
7963,4868,100
7981,4869,100
7981,4870,100
7983,4871,100
7963,4872,100
7983,4873,100
7872,4874,100
7997,4875,100
141,4876,100
5159,4877,100
8016,4879,100
5117,4880,100
8020,4883,100
8021,4884,100
1118,4885,100
5099,4888,100
8023,4889,100
8029,4892,100
8035,4893,100
730,4894,100
8041,4895,100
1484,4896,100
1484,4897,100
8043,4898,100
7983,4899,100
8050,4901,100
1118,4902,100
7887,4903,100
8058,4906,100
8060,4907,100
8063,4908,100
1118,4909,100
8053,4910,100
8065,4911,100
8066,4912,100
8069,4913,100
5117,4914,100
8073,4916,100
1118,4917,100
6506,4919,100
8081,4920,100
8084,4921,100
8088,4923,100
8098,4928,100
3896,4929,100
3483,4930,100
8101,4931,100
8101,4932,100
3896,4933,100
1118,4935,100
8107,4936,100
8108,4937,100
8109,4938,100
8108,4939,100
1118,4940,100
2567,4941,100
8135,4943,100
803,4944,100
8137,4945,100
8147,4950,100
8147,4951,100
8147,4952,100
8147,4953,100
7313,4956,100
2908,4957,100
8162,4958,100
3299,4959,100
8168,4960,100
8171,4962,100
5250,4963,100
271,4964,100
4416,4965,100
8181,4966,100
8168,4967,100
6506,4968,100
7238,4970,100
7238,4971,100
6506,4972,100
8183,4973,100
4944,4974,100
6506,4975,100
8188,4976,100
7238,4977,100
8198,4978,100
8198,4979,100
1118,4981,100
8204,4982,100
4535,4984,100
6506,4985,100
6506,4986,100
8215,4988,100
7105,4989,100
8218,4992,100
8218,4993,100
8218,4994,100
8222,4995,100
7963,4996,100
141,4997,100
7963,4998,100
8245,4999,100
8247,5000,100
3896,5001,100
6832,5002,100
1118,5003,100
15,5004,100
7963,5009,100
8257,5010,100
6506,5013,100
8262,5014,100
6506,5015,100
5394,5016,100
8270,5017,100
7963,5018,100
8284,5019,100
5265,5020,100
8287,5021,100
8047,5022,100
8287,5023,100
8288,5024,100
7496,5025,100
2893,5026,100
4064,5027,100
8297,5029,100
8298,5030,100
8287,5031,100
8287,5032,100
8287,5033,100
8312,5034,100
141,5035,100
1848,5038,100
8329,5039,100
1848,5040,100
8333,5043,100
15,5044,100
15,5045,100
15,5046,100
8341,5050,100
8341,5051,100
7630,5053,100
8345,5056,100
225,5057,100
8354,5058,100
8356,5059,100
8365,5063,100
8270,5065,100
8287,5066,100
2817,5067,100
1719,5068,100
8381,5069,100
8382,5070,100
8384,5071,100
1683,5072,100
8389,5073,100
294,5074,100
8393,5075,100
8393,5076,100
2908,5079,100
8066,5080,100
8393,5081,100
8262,5082,100
8417,5083,100
4416,5084,100
271,5085,100
8430,5087,100
3509,5088,100
4921,5089,100
1118,5090,100
8435,5091,100
8435,5092,100
8438,5093,100
8442,5094,100
7963,5095,100
8445,5096,100
8449,5098,100
1587,5100,100
8456,5102,100
7963,5103,100
8459,5104,100
8459,5105,100
3698,5106,100
8456,5108,100
3896,5109,100
141,5110,100
2817,5111,100
3896,5112,100
8488,5113,100
8489,5114,100
8494,5115,100
8494,5117,100
8362,5118,100
3896,5120,100
8503,5121,100
8504,5122,100
141,5123,100
8435,5124,100
8494,5125,100
8435,5127,100
8435,5128,100
8435,5129,100
8435,5130,100
8520,5131,100
8528,5132,100
8531,5133,100
8535,5134,100
8537,5135,100
1118,5136,100
8531,5137,100
8535,5138,100
8535,5139,100
5154,5140,100
7963,5141,100
8535,5142,100
8548,5143,100
8551,5144,100
8558,5145,100
8558,5146,100
7963,5147,100
7963,5148,100
405,5150,100
8569,5152,100
2977,5153,100
8569,5154,100
8583,5155,100
8585,5157,100
7963,5159,100
8595,5160,100
8603,5161,100
8611,5163,100
8620,5166,100
8624,5167,100
8629,5168,100
6726,5169,100
8629,5170,100
3981,5171,100
8620,5172,100
8643,5173,100
8653,5175,100
8666,5178,100
8666,5179,100
7963,5180,100
8675,5182,100
8690,5184,100
8696,5187,100
7963,5188,100
8470,5189,100
8435,5190,100
1848,5191,100
8701,5192,100
7963,5194,100
8705,5196,100
8710,5197,100
4064,5198,100
8435,5199,100
7963,5200,100
8287,5201,100
8725,5206,100
8741,5209,100
8742,5210,100
8747,5212,100
8747,5213,100
8747,5214,100
8742,5215,100
8746,5217,100
4064,5218,100
7963,5219,100
8756,5220,100
8761,5221,100
8761,5222,100
8764,5223,100
8747,5225,100
8747,5226,100
8747,5227,100
8747,5228,100
1118,5230,100
8771,5231,100
8781,5234,100
8747,5235,100
8747,5236,100
8789,5238,100
8793,5239,100
8747,5240,100
5060,5241,100
8803,5242,100
1118,5243,100
1118,5245,100
8821,5246,100
4064,5247,100
8830,5249,100
8846,5253,100
8851,5254,100
57,5256,100
8183,5259,100
8183,5260,100
1118,5261,100
8859,5262,100
8747,5263,100
6915,5264,100
8861,5265,100
7496,5266,100
7496,5267,100
8863,5269,100
8865,5271,100
8875,5272,100
1118,5274,100
8883,5275,100
8884,5276,100
8890,5277,100
8747,5278,100
8866,5279,100
8903,5281,100
4471,5282,100
2109,5283,100
7615,5286,100
9152,5287,100
8921,5288,100
8937,5290,100
8938,5291,100
8947,5293,100
2109,5294,100
6915,5295,100
2977,5297,100
8944,5298,100
2908,5299,100
8975,5300,100
8233,5301,100
8233,5302,100
8233,5303,100
8233,5304,100
8233,5306,100
8233,5308,100
8944,5310,100
8983,5312,100
8233,5315,100
8233,5316,100
9002,5317,100
9003,5318,100
9009,5320,100
9012,5321,100
9016,5322,100
9017,5323,100
9020,5324,100
9023,5325,100
9025,5326,100
9029,5327,100
9029,5328,100
730,5330,100
8299,5331,100
7849,5332,100
9028,5333,100
9045,5338,100
9047,5340,100
3896,5341,100
9052,5342,100
9053,5343,100
8233,5346,100
5060,5347,100
9066,5349,100
9067,5350,100
9067,5353,100
9067,5354,100
9037,5355,100
8134,5356,100
9077,5357,100
9080,5358,100
9086,5359,100
1118,5361,100
9092,5362,100
9097,5363,100
8233,5364,100
8233,5365,100
9107,5366,100
9115,5371,100
9129,5375,100
8233,5377,100
8233,5378,100
8233,5379,100
8233,5380,100
8972,5381,100
8233,5382,100
8233,5383,100
8990,5384,100
8233,5385,100
2908,5389,100
9155,5390,100
8233,5391,100
9077,5392,100
9162,5393,100
8851,5394,100
3981,5395,100
9167,5396,100
9104,5397,100
1118,5399,100
9177,5400,100
9178,5401,100
9104,5403,100
8747,5404,100
9204,5405,100
9206,5406,100
9207,5407,100
9220,5408,100
1118,5409,100
9223,5410,100
9226,5411,100
3981,5412,100
6696,5414,100
9215,5415,100
9234,5416,100
6506,5419,100
9246,5420,100
9253,5421,100
9258,5423,100
9265,5424,100
6915,5425,100
9269,5426,100
9270,5427,100
9275,5429,100
9275,5430,100
9278,5431,100
8883,5432,100
8884,5433,100
9284,5435,100
9301,5439,100
9301,5440,100
9124,5441,100
9304,5442,100
9312,5443,100
6506,5445,100
9342,5447,100
6506,5448,100
3981,5450,100
9367,5451,100
9371,5452,100
9003,5454,100
9382,5455,100
7963,5457,100
7963,5458,100
7963,5459,100
9385,5460,100
6915,5461,100
3981,5462,100
3896,5463,100
9412,5465,100
9401,5466,100
9419,5467,100
6506,5468,100
1118,5469,100
15,5470,100
78,5472,100
9458,5473,100
9459,5474,100
9466,5475,100
7963,5476,100
7963,5478,100
7963,5479,100
9476,5481,100
9481,5482,100
9481,5484,100
1118,5485,100
1118,5486,100
7963,5487,100
8233,5489,100
8233,5490,100
1118,5491,100
9504,5492,100
9498,5493,100
9508,5494,100
9517,5496,100
7963,5497,100
8233,5498,100
9498,5499,100
9540,5500,100
362,5502,100
9542,5503,100
3896,5504,100
3981,5505,100
9553,5506,100
7963,5507,100
9555,5508,100
9561,5511,100
9564,5514,100
9567,5515,100
9569,5516,100
7963,5517,100
8233,5518,100
8233,5519,100
8233,5520,100
3981,5521,100
9574,5522,100
9598,5525,100
9612,5526,100
9598,5529,100
8233,5530,100
7963,5532,100
9622,5534,100
4471,5535,100
7963,5536,100
1118,5537,100
3394,5538,100
3394,5539,100
9540,5540,100
9642,5542,100
6640,5543,100
9650,5544,100
9665,5545,100
5394,5546,100
9670,5547,100
7963,5548,100
9685,5550,100
9686,5551,100
7963,5552,100
9701,5553,100
9704,5556,100
9713,5557,100
9714,5558,100
9735,5562,100
9754,5565,100
9759,5566,100
9759,5567,100
9761,5568,100
9735,5570,100
7963,5571,100
2751,5572,100
959,5575,100
6506,5576,100
959,5577,100
9773,5578,100
7963,5579,100
1118,5580,100
9787,5581,100
7038,5582,100
9792,5583,100
9792,5584,100
9792,5585,100
9794,5586,100
7963,5587,100
1118,5588,100
7963,5589,100
9806,5592,100
7963,5593,100
9817,5594,100
9819,5595,100
8233,5597,100
8233,5598,100
9867,5600,100
9872,5601,100
1118,5602,100
7963,5603,100
8287,5604,100
8287,5605,100
1118,5606,100
8287,5607,100
8287,5608,100
1118,5609,100
3896,5610,100
7963,5611,100
9964,5612,100
9966,5613,100
9735,5614,100
9988,5618,100
3552,5619,100
3552,5620,100
10003,5621,100
8781,5625,100
6506,5626,100
10037,5627,100
7963,5629,100
6506,5630,100
10084,5631,100
7496,5632,100
6506,5633,100
6506,5634,100
9713,5635,100
10123,5637,100
7963,5638,100
9258,5639,100
10144,5641,100
7963,5642,100
10147,5643,100
10160,5644,100
10193,5647,100
9713,5648,100
9713,5649,100
9713,5651,100
10202,5652,100
1118,5653,100
